Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45154500,-0.52,12.25,122.8,33.14,431.4,448.5,74.1
45156000,-0.53,12.29,122.3,33.06,430.0,447.0,74.1
45157500,-0.53,12.25,123.1,33.07,431.4,448.6,74.1
45159000,-0.53,12.23,123.6,33.03,431.9,449.3,74.0
45160500,-0.53,12.21,124.2,32.95,432.3,449.8,74.0
45162000,-0.52,12.27,122.3,33.16,430.7,447.7,74.1
45163500,-0.53,12.23,123.9,32.89,431.4,448.9,74.0
45165000,-0.53,12.26,123.2,32.97,430.9,448.2,74.0
45166500,-0.53,12.26,123.9,32.74,430.3,447.8,73.9
45168000,-0.53,12.23,123.5,33.02,431.7,449.1,74.0
45169500,-0.53,12.22,124.4,32.79,431.5,449.1,73.9
45171000,-0.53,12.24,124.8,32.59,430.6,448.3,73.8
45172500,-0.53,12.20,124.6,32.86,432.3,449.9,73.9
45174000,-0.53,12.20,124.9,32.76,432.0,449.7,73.9
45175500,-0.53,12.22,123.9,32.97,431.9,449.3,74.0
45177000,-0.53,12.18,124.8,32.91,433.1,450.7,73.9
45178500,-0.53,12.20,125.2,32.67,432.0,449.8,73.8
45180000,-0.52,12.22,123.4,33.15,432.5,449.8,74.1
45181500,-0.53,12.17,124.7,33.01,433.6,451.2,74.0
45183000,-0.53,12.20,124.6,32.87,432.4,450.0,73.9
45184500,-0.53,12.21,124.4,32.91,432.3,449.8,73.9
45186000,-0.52,12.14,124.7,33.17,434.7,452.3,74.0
45187500,-0.52,12.18,123.8,33.28,433.9,451.2,74.1
45189000,-0.52,12.14,124.7,33.19,434.9,452.4,74.0
45190500,-0.53,12.14,125.6,32.94,434.5,452.3,73.9
45192000,-0.52,12.18,123.8,33.27,433.9,451.2,74.1
45193500,-0.53,12.18,124.8,32.97,433.4,450.9,73.9
45195000,-0.52,12.20,123.8,33.14,433.1,450.4,74.0
45196500,-0.52,12.16,123.5,33.47,434.8,452.0,74.1
45198000,-0.53,12.15,125.2,32.99,434.1,451.8,73.9
45199500,-0.53,12.13,125.5,32.98,434.6,452.4,73.9
45201000,-0.52,12.07,125.0,33.51,437.5,455.0,74.1
45202500,-0.53,12.14,125.3,32.99,434.4,452.1,73.9
45204000,-0.53,12.14,125.5,32.93,434.3,452.1,73.9
45205500,-0.52,12.10,124.6,33.43,436.4,453.9,74.1
45207000,-0.52,12.11,125.4,33.12,435.5,453.2,73.9
45208500,-0.52,12.13,124.9,33.21,435.3,452.9,74.0
45210000,-0.52,12.10,125.3,33.27,436.3,453.9,74.0
45211500,-0.52,12.08,126.0,33.11,436.4,454.2,73.9
45213000,-0.52,12.11,125.4,33.16,435.7,453.4,73.9
45214500,-0.52,12.10,124.2,33.56,436.7,454.0,74.1
45216000,-0.52,12.06,126.2,33.21,437.4,455.2,73.9
45217500,-0.52,12.06,125.9,33.26,437.3,455.1,73.9
45219000,-0.52,12.00,126.4,33.46,439.6,457.4,74.0
45220500,-0.52,12.09,125.8,33.16,436.3,454.1,73.9
45222000,-0.52,12.03,126.0,33.43,438.6,456.4,74.0
45223500,-0.52,12.10,124.6,33.47,436.7,454.1,74.1
45225000,-0.53,12.06,126.9,32.99,436.9,454.9,73.8
45226500,-0.51,12.03,125.1,33.74,439.5,457.0,74.1
45228000,-0.52,12.03,126.7,33.23,438.4,456.3,73.9
45229500,-0.52,12.06,125.4,33.45,437.8,455.4,74.0
45231000,-0.53,12.08,126.4,33.01,436.2,454.1,73.8
45232500,-0.52,12.03,126.9,33.16,438.2,456.2,73.8
45234000,-0.52,11.99,127.3,33.29,439.7,457.7,73.9
45235500,-0.52,11.98,127.8,33.16,439.6,457.8,73.8
45237000,-0.52,11.98,127.0,33.43,440.2,458.2,73.9
45238500,-0.52,12.00,126.7,33.40,439.6,457.5,73.9
45240000,-0.52,12.02,125.7,33.62,439.6,457.2,74.0
45241500,-0.52,12.01,127.0,33.27,439.1,457.1,73.9
45243000,-0.52,11.98,127.5,33.29,440.1,458.2,73.8
45244500,-0.52,12.01,127.5,33.11,438.7,456.8,73.8
45246000,-0.52,11.96,128.2,33.14,440.2,458.5,73.8
45247500,-0.52,11.99,127.7,33.14,439.3,457.5,73.8
45249000,-0.52,11.99,125.9,33.69,440.4,458.0,74.0
45250500,-0.53,11.96,129.0,32.99,440.2,458.7,73.7
45252000,-0.52,12.02,126.9,33.22,438.7,456.6,73.9
45253500,-0.52,11.94,128.4,33.25,441.2,459.5,73.8
45255000,-0.52,11.96,128.1,33.22,440.6,458.8,73.8
45256500,-0.52,11.92,127.8,33.57,442.6,460.6,73.9
45258000,-0.53,11.92,129.5,33.00,441.2,459.8,73.6
45259500,-0.52,11.92,128.3,33.41,442.2,460.5,73.8
45261000,-0.52,11.96,126.6,33.72,441.7,459.4,74.0
45262500,-0.52,11.97,126.4,33.67,441.1,458.8,74.0
45264000,-0.52,11.96,127.0,33.53,441.0,458.9,73.9
45265500,-0.52,11.92,127.7,33.60,442.7,460.7,73.9
45267000,-0.52,11.93,127.0,33.72,442.4,460.2,74.0
45268500,-0.51,11.90,126.8,33.97,443.8,461.5,74.1
45270000,-0.51,11.89,127.6,33.80,444.0,461.9,74.0
45271500,-0.52,11.92,127.6,33.60,442.5,460.6,73.9
45273000,-0.52,11.91,128.2,33.47,442.5,460.7,73.8
45274500,-0.52,11.91,128.6,33.37,442.4,460.8,73.8
45276000,-0.52,11.90,128.1,33.60,443.3,461.5,73.9
45277500,-0.52,11.89,129.2,33.33,443.1,461.5,73.7
45279000,-0.51,11.90,127.6,33.77,443.6,461.6,74.0
45280500,-0.52,11.91,127.9,33.59,442.9,461.0,73.9
45282000,-0.52,11.86,128.6,33.69,444.7,462.9,73.9
45283500,-0.51,11.91,126.9,33.90,443.5,461.3,74.0
45285000,-0.52,11.86,128.4,33.71,444.6,462.7,73.9
45286500,-0.52,11.84,130.5,33.20,444.1,462.9,73.6
45288000,-0.52,11.84,129.2,33.61,445.1,463.5,73.8
45289500,-0.51,11.87,127.7,33.89,444.7,462.7,74.0
45291000,-0.52,11.86,128.7,33.67,444.7,462.9,73.9
45292500,-0.51,11.89,127.9,33.75,443.9,462.0,73.9
45294000,-0.52,11.85,129.0,33.63,444.9,463.3,73.8
45295500,-0.52,11.80,129.8,33.69,446.6,465.0,73.8
45297000,-0.52,11.87,128.5,33.64,444.3,462.5,73.9
45298500,-0.51,11.85,128.4,33.79,445.2,463.4,73.9
45300000,-0.51,11.81,128.4,34.00,446.7,464.8,74.0
45301500,-0.52,11.83,129.0,33.70,445.5,463.8,73.8
45303000,-0.52,11.81,129.9,33.59,446.1,464.7,73.8
45304500,-0.52,11.80,129.7,33.74,446.8,465.2,73.8
45306000,-0.51,11.82,128.0,34.08,446.6,464.6,74.0
45307500,-0.51,11.81,129.0,33.90,446.8,465.1,73.9
45309000,-0.52,11.82,130.0,33.51,445.7,464.3,73.7
45310500,-0.52,11.80,130.5,33.44,446.0,464.7,73.7
45312000,-0.52,11.76,131.7,33.36,447.3,466.3,73.6
45313500,-0.52,11.85,129.8,33.41,444.5,463.1,73.7
45315000,-0.52,11.81,129.5,33.73,446.4,464.8,73.8
45316500,-0.52,11.76,130.9,33.58,447.6,466.3,73.7
45318000,-0.51,11.77,129.8,33.85,447.9,466.3,73.8
45319500,-0.51,11.74,130.3,33.91,449.1,467.6,73.8
45321000,-0.51,11.77,129.7,33.89,447.9,466.3,73.9
45322500,-0.52,11.76,130.8,33.63,447.8,466.5,73.7
45324000,-0.51,11.80,128.6,34.07,447.4,465.5,74.0
45325500,-0.52,11.77,130.6,33.62,447.4,466.1,73.7
45327000,-0.52,11.73,131.3,33.68,449.0,467.8,73.7
45328500,-0.51,11.76,130.2,33.80,448.2,466.7,73.8
45330000,-0.51,11.73,129.8,34.13,449.8,468.1,73.9
45331500,-0.51,11.73,130.7,33.84,449.2,467.9,73.8
45333000,-0.52,11.73,131.1,33.71,448.9,467.6,73.7
45334500,-0.51,11.74,129.7,34.11,449.5,467.8,73.9
45336000,-0.52,11.78,130.4,33.62,447.1,465.8,73.7
45337500,-0.52,11.69,132.2,33.62,449.9,468.9,73.6
45339000,-0.51,11.73,130.2,33.99,449.5,468.0,73.8
45340500,-0.52,11.71,131.4,33.73,449.4,468.3,73.7
45342000,-0.52,11.72,131.5,33.67,449.2,468.1,73.7
45343500,-0.51,11.70,131.4,33.84,450.3,469.0,73.7
45345000,-0.51,11.73,130.9,33.81,449.2,467.9,73.8
45346500,-0.51,11.68,131.8,33.81,450.8,469.7,73.7
45348000,-0.52,11.66,133.6,33.43,450.6,470.0,73.5
45349500,-0.51,11.70,131.1,33.87,450.1,468.8,73.8
45351000,-0.51,11.67,131.8,33.88,451.2,470.0,73.7
45352500,-0.51,11.69,131.2,33.96,450.8,469.5,73.8
45354000,-0.51,11.67,131.8,33.85,451.0,469.9,73.7
45355500,-0.51,11.68,130.5,34.19,451.4,469.9,73.9
45357000,-0.51,11.63,132.0,34.08,453.0,471.9,73.8
45358500,-0.51,11.65,131.6,34.03,452.0,470.8,73.8
45360000,-0.51,11.63,131.8,34.12,452.9,471.7,73.8
45361500,-0.51,11.66,131.2,34.12,452.0,470.7,73.8
45363000,-0.51,11.64,131.6,34.15,452.9,471.6,73.8
45364500,-0.51,11.63,131.0,34.40,453.7,472.2,73.9
45366000,-0.51,11.66,130.5,34.37,452.6,471.0,73.9
45367500,-0.51,11.60,132.6,34.04,453.7,472.7,73.7
45369000,-0.51,11.57,133.2,34.07,454.8,473.9,73.7
45370500,-0.51,11.63,131.6,34.16,453.0,471.7,73.8
45372000,-0.51,11.57,133.0,34.15,455.1,474.1,73.7
45373500,-0.51,11.60,132.4,34.12,454.0,472.9,73.7
45375000,-0.51,11.61,132.0,34.21,454.0,472.8,73.8
45376500,-0.51,11.55,134.6,33.80,455.1,474.6,73.5
45378000,-0.51,11.59,132.4,34.19,454.5,473.4,73.8
45379500,-0.51,11.57,133.1,34.13,455.1,474.1,73.7
45381000,-0.51,11.58,133.2,34.05,454.7,473.8,73.7
45382500,-0.51,11.61,132.4,34.06,453.5,472.5,73.7
45384000,-0.51,11.53,133.6,34.24,456.6,475.8,73.7
45385500,-0.51,11.50,135.3,33.89,456.7,476.3,73.5
45387000,-0.51,11.56,133.3,34.15,455.5,474.6,73.7
45388500,-0.51,11.55,133.4,34.12,455.5,474.7,73.7
45390000,-0.50,11.57,132.1,34.44,455.7,474.5,73.8
45391500,-0.51,11.54,133.3,34.25,456.3,475.4,73.7
45393000,-0.51,11.53,134.8,33.82,455.6,475.1,73.5
45394500,-0.51,11.53,134.5,33.93,455.8,475.2,73.6
45396000,-0.50,11.54,132.3,34.53,456.8,475.6,73.8
45397500,-0.51,11.56,132.5,34.35,455.8,474.7,73.8
45399000,-0.50,11.55,132.4,34.46,456.4,475.2,73.8
45400500,-0.51,11.54,133.0,34.34,456.5,475.5,73.8
45402000,-0.51,11.52,134.5,34.01,456.4,475.8,73.6
45403500,-0.50,11.50,133.3,34.52,458.2,477.2,73.8
45405000,-0.51,11.53,134.4,33.99,456.2,475.6,73.6
45406500,-0.51,11.45,135.7,34.11,459.1,478.7,73.5
45408000,-0.51,11.47,135.3,34.08,458.2,477.7,73.6
45409500,-0.51,11.53,134.0,34.13,456.5,475.8,73.6
45411000,-0.50,11.51,132.6,34.66,458.1,476.9,73.9
45412500,-0.50,11.49,132.1,34.93,459.2,477.8,74.0
45414000,-0.51,11.49,134.1,34.34,458.3,477.5,73.7
45415500,-0.50,11.48,133.8,34.49,458.9,478.0,73.7
45417000,-0.51,11.48,134.4,34.32,458.5,477.8,73.7
45418500,-0.50,11.43,134.2,34.68,460.9,480.0,73.8
45420000,-0.51,11.46,135.0,34.27,459.1,478.6,73.6
45421500,-0.50,11.50,132.0,34.91,459.0,477.6,74.0
45423000,-0.50,11.41,135.4,34.45,461.1,480.5,73.6
45424500,-0.51,11.43,135.1,34.40,460.3,479.7,73.6
45426000,-0.50,11.46,134.0,34.60,459.9,479.0,73.8
45427500,-0.51,11.43,135.6,34.29,460.1,479.7,73.6
45429000,-0.50,11.47,134.2,34.43,459.1,478.3,73.7
45430500,-0.50,11.43,135.0,34.42,460.2,479.6,73.7
45432000,-0.50,11.40,135.7,34.46,461.6,481.2,73.6
45433500,-0.50,11.43,134.6,34.56,460.6,479.9,73.7
45435000,-0.50,11.36,135.5,34.78,463.7,483.1,73.7
45436500,-0.50,11.39,135.5,34.60,462.3,481.7,73.7
45438000,-0.50,11.42,134.8,34.60,461.3,480.6,73.7
45439500,-0.50,11.38,136.2,34.44,462.2,481.8,73.6
45441000,-0.50,11.35,135.8,34.73,463.7,483.1,73.7
45442500,-0.51,11.39,136.2,34.37,461.7,481.4,73.6
45444000,-0.50,11.42,135.1,34.52,461.0,480.4,73.7
45445500,-0.50,11.40,135.5,34.48,461.5,480.9,73.6
45447000,-0.51,11.44,135.2,34.32,459.8,479.3,73.6
45448500,-0.50,11.37,136.3,34.49,462.8,482.4,73.6
45450000,-0.50,11.35,136.8,34.48,463.4,483.2,73.6
45451500,-0.50,11.36,134.8,34.98,464.0,483.1,73.8
45453000,-0.50,11.39,134.2,34.98,463.0,482.0,73.8
45454500,-0.50,11.38,135.3,34.70,462.7,482.1,73.7
45456000,-0.50,11.38,135.0,34.75,462.6,481.9,73.7
45457500,-0.50,11.35,136.2,34.60,463.4,483.0,73.6
45459000,-0.50,11.30,137.6,34.52,465.1,485.0,73.5
45460500,-0.50,11.31,137.6,34.46,464.5,484.5,73.5
45462000,-0.51,11.32,138.1,34.26,464.0,484.1,73.4
45463500,-0.50,11.37,134.7,34.93,463.4,482.6,73.8
45465000,-0.50,11.32,136.0,34.86,465.0,484.5,73.7
45466500,-0.50,11.33,135.5,34.97,465.1,484.4,73.8
45468000,-0.50,11.30,138.0,34.43,465.0,485.1,73.5
45469500,-0.50,11.34,135.4,34.93,464.6,484.0,73.7
45471000,-0.50,11.32,135.7,34.94,465.2,484.6,73.7
45472500,-0.50,11.26,137.2,34.88,467.1,486.9,73.6
45474000,-0.50,11.31,137.4,34.52,464.8,484.7,73.5
45475500,-0.50,11.31,136.7,34.71,465.1,484.7,73.6
45477000,-0.51,11.31,138.1,34.32,464.4,484.5,73.4
45478500,-0.50,11.27,137.3,34.84,467.0,486.7,73.6
45480000,-0.50,11.30,136.0,34.99,466.0,485.5,73.7
45481500,-0.50,11.26,137.7,34.76,466.9,486.8,73.6
45483000,-0.50,11.27,138.0,34.63,466.4,486.4,73.5
45484500,-0.50,11.26,137.0,34.97,467.4,487.1,73.7
45486000,-0.50,11.27,138.2,34.57,466.3,486.4,73.5
45487500,-0.50,11.23,137.4,35.07,468.8,488.6,73.7
45489000,-0.50,11.19,139.1,34.84,469.7,489.9,73.5
45490500,-0.50,11.25,137.7,34.83,467.6,487.4,73.6
45492000,-0.50,11.21,138.8,34.79,468.9,489.0,73.5
45493500,-0.49,11.27,136.3,35.15,467.6,487.1,73.7
45495000,-0.50,11.24,137.4,35.02,468.4,488.2,73.7
45496500,-0.50,11.24,137.1,35.07,468.4,488.0,73.7
45498000,-0.49,11.16,138.7,35.17,471.5,491.5,73.6
45499500,-0.49,11.17,138.6,35.15,471.2,491.1,73.6
45501000,-0.50,11.23,138.6,34.69,467.8,487.9,73.5
45502500,-0.49,11.20,138.0,35.11,470.0,489.8,73.6
45504000,-0.50,11.22,138.6,34.76,468.4,488.5,73.5
45505500,-0.49,11.19,137.2,35.38,470.8,490.3,73.7
45507000,-0.50,11.18,140.2,34.58,469.5,489.9,73.4
45508500,-0.50,11.21,137.8,35.08,469.5,489.3,73.6
45510000,-0.49,11.19,138.0,35.18,470.5,490.3,73.7
45511500,-0.49,11.18,137.7,35.34,471.1,490.8,73.7
45513000,-0.50,11.19,138.3,35.07,470.2,490.1,73.6
45514500,-0.50,11.15,140.5,34.65,470.6,491.1,73.4
45516000,-0.49,11.20,137.2,35.33,470.3,489.9,73.7
45517500,-0.49,11.16,138.6,35.17,471.4,491.3,73.6
45519000,-0.50,11.14,139.9,34.89,471.4,491.7,73.5
45520500,-0.50,11.16,139.1,35.01,471.1,491.2,73.5
45522000,-0.50,11.18,138.8,35.00,470.4,490.4,73.6
45523500,-0.50,11.14,140.0,34.88,471.4,491.8,73.5
45525000,-0.50,11.11,141.4,34.67,472.1,492.8,73.3
45526500,-0.50,11.12,141.7,34.52,471.5,492.3,73.3
45528000,-0.50,11.14,139.8,34.98,471.9,492.2,73.5
45529500,-0.49,11.10,138.9,35.47,474.1,494.1,73.7
45531000,-0.49,11.11,139.6,35.25,473.5,493.7,73.6
45532500,-0.50,11.12,140.8,34.81,472.2,492.8,73.4
45534000,-0.50,11.15,139.8,34.89,471.2,491.5,73.5
45535500,-0.49,11.14,138.4,35.35,472.4,492.3,73.7
45537000,-0.49,11.10,140.1,35.11,473.3,493.6,73.5
45538500,-0.49,11.15,139.1,35.13,471.8,491.9,73.6
45540000,-0.50,11.10,141.9,34.64,472.6,493.4,73.3
45541500,-0.50,11.08,141.1,34.99,473.9,494.5,73.4
45543000,-0.50,11.10,141.3,34.78,472.6,493.3,73.4
45544500,-0.50,11.06,141.5,35.02,474.8,495.4,73.4
45546000,-0.49,11.06,140.3,35.33,475.3,495.6,73.5
45547500,-0.49,11.02,141.8,35.19,476.5,497.2,73.4
45549000,-0.49,11.09,139.7,35.32,474.3,494.5,73.6
45550500,-0.50,11.06,141.6,35.02,474.9,495.5,73.4
45552000,-0.49,11.07,140.7,35.14,474.5,494.9,73.5
45553500,-0.49,11.09,139.8,35.33,474.4,494.6,73.6
45555000,-0.49,11.03,140.0,35.64,477.1,497.2,73.6
45556500,-0.49,10.99,142.5,35.18,477.6,498.4,73.4
45558000,-0.49,11.04,141.0,35.29,476.0,496.4,73.5
45559500,-0.49,11.01,142.1,35.18,476.9,497.6,73.4
45561000,-0.49,11.04,141.0,35.28,476.0,496.4,73.5
45562500,-0.49,11.01,141.4,35.38,477.3,497.8,73.5
45564000,-0.49,11.05,141.0,35.20,475.4,495.8,73.5
45565500,-0.50,11.01,142.9,34.94,476.3,497.3,73.3
45567000,-0.49,10.96,142.4,35.42,479.2,499.9,73.4
45568500,-0.50,11.00,142.6,35.10,477.1,497.9,73.4
45570000,-0.49,10.94,143.3,35.30,479.6,500.6,73.4
45571500,-0.49,11.00,140.3,35.76,478.5,498.6,73.7
45573000,-0.50,10.95,143.9,35.07,478.9,500.1,73.3
45574500,-0.49,10.97,142.8,35.28,478.7,499.5,73.4
45576000,-0.50,10.98,143.6,34.98,477.7,498.8,73.3
45577500,-0.50,10.96,143.9,35.02,478.5,499.7,73.3
45579000,-0.50,11.00,142.8,35.08,477.2,498.1,73.3
45580500,-0.49,10.96,142.4,35.42,479.1,499.8,73.5
45582000,-0.49,10.92,143.5,35.39,480.6,501.6,73.4
45583500,-0.49,10.96,142.4,35.44,479.3,500.0,73.5
45585000,-0.49,10.90,143.9,35.44,481.6,502.6,73.4
45586500,-0.49,10.96,143.1,35.26,479.0,500.0,73.4
45588000,-0.49,10.96,142.4,35.43,479.3,500.0,73.4
45589500,-0.49,10.94,142.0,35.70,480.6,501.1,73.5
45591000,-0.49,10.94,143.8,35.13,479.3,500.4,73.3
45592500,-0.49,10.91,143.6,35.47,481.3,502.3,73.4
45594000,-0.49,10.93,144.2,35.15,479.9,501.1,73.3
45595500,-0.49,10.94,143.7,35.22,479.7,500.7,73.3
45597000,-0.49,10.91,143.1,35.57,481.4,502.2,73.4
45598500,-0.49,10.89,143.3,35.67,482.5,503.3,73.5
45600000,-0.49,10.89,144.3,35.40,482.0,503.1,73.3
45601500,-0.49,10.88,144.4,35.41,482.1,503.3,73.3
45603000,-0.50,10.91,145.5,34.90,480.1,501.6,73.1
45604500,-0.49,10.89,144.1,35.45,482.0,503.1,73.4
45606000,-0.49,10.89,143.9,35.51,482.2,503.2,73.4
45607500,-0.48,10.92,141.9,35.87,481.7,502.2,73.6
45609000,-0.49,10.87,144.6,35.44,482.6,503.8,73.3
45610500,-0.49,10.86,145.0,35.38,482.9,504.2,73.3
45612000,-0.49,10.89,143.2,35.72,482.7,503.5,73.5
45613500,-0.49,10.82,146.0,35.40,484.6,506.1,73.2
45615000,-0.49,10.88,143.0,35.79,482.8,503.6,73.5
45616500,-0.49,10.82,145.7,35.48,484.7,506.1,73.3
45618000,-0.48,10.86,143.2,35.90,483.9,504.7,73.5
45619500,-0.49,10.85,144.1,35.70,484.0,505.0,73.4
45621000,-0.49,10.83,144.7,35.69,484.8,506.0,73.4
45622500,-0.49,10.87,143.8,35.66,483.2,504.1,73.4
45624000,-0.49,10.81,145.6,35.59,485.4,506.8,73.3
45625500,-0.49,10.78,146.9,35.38,485.7,507.4,73.2
45627000,-0.49,10.81,146.8,35.24,484.6,506.4,73.1
45628500,-0.49,10.80,145.7,35.60,485.6,507.0,73.3
45630000,-0.49,10.78,146.8,35.45,486.2,507.8,73.2
